order_id,date_id,product_id,supplier_id,warehouse_id,region,order_qty,forecasted_qty,unit_cost,total_order_value,actual_lead_days,promised_lead_days,on_time_delivery,forecast_accuracy_pct,stockout_flag,return_flag
ORD00260,20230508,PRD022,SUP006,WH006,West,29,31,267.44,7755.76,15,14,0,93.55,0,0
ORD00261,20230118,PRD004,SUP003,WH001,West,157,144,509.2,79944.4,6,8,1,90.97,1,1
ORD00262,20240719,PRD017,SUP007,WH002,International,210,236,1040.45,218494.5,13,18,1,88.98,0,0
ORD00263,20240723,PRD008,SUP004,WH003,International,321,316,911.77,292678.17,3,16,1,98.42,0,0
ORD00264,20241116,PRD014,SUP010,WH005,International,160,144,744.13,119060.8,8,9,1,88.89,0,0
ORD00265,20240917,PRD027,SUP005,WH001,North,109,119,171.86,18732.74,7,5,0,91.6,1,0
ORD00266,20250503,PRD002,SUP008,WH005,International,256,245,297.65,76198.4,5,12,1,95.51,0,0
ORD00267,20250819,PRD011,SUP007,WH005,North,122,110,1017.76,124166.72,18,3,0,89.09,0,0
ORD00268,20230604,PRD031,SUP007,WH004,South,228,211,187.65,42784.2,21,8,0,91.94,0,0
ORD00269,20240504,PRD011,SUP008,WH001,East,353,304,1017.76,359269.28,16,7,0,83.88,1,0
ORD00270,20250223,PRD024,SUP010,WH001,West,369,324,484.39,178739.91,9,17,1,86.11,0,0
ORD00271,20230903,PRD022,SUP003,WH006,North,34,35,267.44,9092.96,11,6,0,97.14,0,0
ORD00272,20251128,PRD024,SUP003,WH003,East,482,535,484.39,233475.98,21,7,0,90.09,0,0
ORD00273,20250128,PRD006,SUP002,WH002,International,298,293,242.61,72297.78,19,12,0,98.29,0,0
ORD00274,20240621,PRD021,SUP001,WH005,West,424,440,200.27,84914.48,14,6,0,96.36,1,1
ORD00275,20250709,PRD021,SUP010,WH003,North,467,510,200.27,93526.09,7,12,1,91.57,0,0
ORD00276,20240212,PRD014,SUP006,WH006,International,112,107,744.13,83342.56,12,6,0,95.33,0,0
ORD00277,20240608,PRD030,SUP006,WH003,East,88,92,594.75,52338.0,19,14,0,95.65,1,0
ORD00278,20250407,PRD010,SUP010,WH005,South,394,376,127.14,50093.16,8,11,1,95.21,0,0
ORD00279,20250621,PRD026,SUP008,WH004,East,447,466,477.78,213567.66,21,4,0,95.92,0,0
ORD00280,20230205,PRD027,SUP006,WH004,North,25,23,171.86,4296.5,5,7,1,91.3,0,0
ORD00281,20241115,PRD008,SUP006,WH005,South,350,400,911.77,319119.5,6,18,1,87.5,0,0
ORD00282,20230120,PRD007,SUP001,WH006,South,68,59,541.8,36842.4,11,16,1,84.75,0,0
ORD00283,20231117,PRD008,SUP007,WH006,International,203,203,911.77,185089.31,22,17,0,100.0,0,0
ORD00284,20240526,PRD028,SUP007,WH001,East,134,125,897.68,120289.12,3,13,1,92.8,0,0
ORD00285,20240204,PRD008,SUP010,WH002,North,396,408,911.77,361060.92,11,15,1,97.06,0,0
ORD00286,20241015,PRD023,SUP009,WH004,South,408,399,278.71,113713.68,23,12,0,97.74,0,0
ORD00287,20250829,PRD002,SUP007,WH002,International,41,39,297.65,12203.65,12,9,0,94.87,0,0
ORD00288,20240415,PRD027,SUP008,WH003,South,187,173,171.86,32137.82,1,3,1,91.91,0,0
ORD00289,20250413,PRD031,SUP004,WH003,East,376,340,187.65,70556.4,4,6,1,89.41,0,1
ORD00290,20241227,PRD016,SUP009,WH005,West,228,247,928.82,211770.96,20,18,0,92.31,0,0
ORD00291,20250503,PRD009,SUP001,WH005,North,109,100,411.6,44864.4,1,17,1,91.0,0,0
ORD00292,20230220,PRD013,SUP008,WH005,West,492,532,99.17,48791.64,6,12,1,92.48,0,0
ORD00293,20240728,PRD023,SUP003,WH006,East,453,451,278.71,126255.63,2,9,1,99.56,0,0
ORD00294,20230530,PRD012,SUP001,WH004,West,112,98,877.03,98227.36,13,3,0,85.71,1,0
ORD00295,20231110,PRD027,SUP002,WH002,East,481,433,171.86,82664.66,16,3,0,88.91,0,1
ORD00296,20240723,PRD031,SUP006,WH003,East,381,426,187.65,71494.65,11,3,0,89.44,0,0
ORD00297,20231101,PRD022,SUP005,WH002,International,127,131,267.44,33964.88,14,9,0,96.95,0,0
ORD00298,20241112,PRD032,SUP003,WH004,West,252,228,717.71,180862.92,6,17,1,89.47,0,1
ORD00299,20250417,PRD025,SUP009,WH002,South,128,136,1052.26,134689.28,16,15,0,94.12,0,0
ORD00300,20251213,PRD029,SUP008,WH002,East,401,440,482.28,193394.28,17,11,0,91.14,0,0
ORD00301,20250929,PRD017,SUP003,WH006,West,16,15,1040.45,16647.2,10,16,1,93.33,0,0
ORD00302,20240319,PRD027,SUP002,WH005,South,397,404,171.86,68228.42,21,8,0,98.27,0,0
ORD00303,20240904,PRD032,SUP008,WH006,North,487,457,717.71,349524.77,22,9,0,93.44,0,0
ORD00304,20250919,PRD002,SUP005,WH006,South,19,17,297.65,5655.35,13,16,1,88.24,0,1
ORD00305,20230921,PRD013,SUP009,WH002,West,325,315,99.17,32230.25,13,13,1,96.83,0,0
ORD00306,20251212,PRD032,SUP001,WH002,West,290,312,717.71,208135.9,2,5,1,92.95,0,0
ORD00307,20250930,PRD001,SUP010,WH006,South,51,50,769.12,39225.12,1,13,1,98.0,1,1
ORD00308,20230105,PRD026,SUP003,WH002,South,56,54,477.78,26755.68,23,10,0,96.3,0,0
ORD00309,20250212,PRD028,SUP005,WH006,East,105,101,897.68,94256.4,1,8,1,96.04,0,0
ORD00310,20250526,PRD019,SUP002,WH001,West,255,252,429.55,109535.25,7,5,0,98.81,0,0
ORD00311,20250918,PRD011,SUP003,WH006,East,233,220,1017.76,237138.08,13,14,1,94.09,1,0
ORD00312,20250602,PRD005,SUP004,WH003,East,123,127,283.03,34812.69,17,13,0,96.85,0,0
ORD00313,20230216,PRD001,SUP004,WH003,North,41,36,769.12,31533.92,9,9,1,86.11,0,0
ORD00314,20250516,PRD020,SUP009,WH002,West,339,370,732.91,248456.49,13,12,0,91.62,0,0
ORD00315,20250402,PRD030,SUP001,WH006,East,466,420,594.75,277153.5,16,18,1,89.05,0,0
ORD00316,20250724,PRD013,SUP009,WH006,North,162,168,99.17,16065.54,5,18,1,96.43,0,0
ORD00317,20241017,PRD008,SUP009,WH005,East,226,223,911.77,206060.02,22,17,0,98.65,0,0
ORD00318,20230926,PRD006,SUP006,WH005,East,498,539,242.61,120819.78,7,15,1,92.39,0,0
ORD00319,20240105,PRD029,SUP001,WH005,West,255,280,482.28,122981.4,1,6,1,91.07,0,0
ORD00320,20240927,PRD017,SUP006,WH006,South,281,256,1040.45,292366.45,8,6,0,90.23,0,0
ORD00321,20241018,PRD012,SUP008,WH006,South,442,465,877.03,387647.26,6,8,1,95.05,0,0
ORD00322,20230430,PRD001,SUP005,WH003,West,409,371,769.12,314570.08,12,3,0,89.76,1,0
ORD00323,20250410,PRD003,SUP005,WH004,South,359,319,813.66,292103.94,2,12,1,87.46,0,0
ORD00324,20251217,PRD014,SUP001,WH002,International,431,487,744.13,320720.03,1,5,1,88.5,0,0
ORD00325,20250110,PRD026,SUP001,WH003,South,270,243,477.78,129000.6,15,16,1,88.89,0,0
ORD00326,20230427,PRD031,SUP008,WH005,East,16,15,187.65,3002.4,17,13,0,93.33,0,1
ORD00327,20250301,PRD008,SUP005,WH003,East,214,190,911.77,195118.78,20,7,0,87.37,0,0
ORD00328,20251009,PRD011,SUP008,WH003,North,273,271,1017.76,277848.48,3,4,1,99.26,0,0
ORD00329,20251217,PRD027,SUP010,WH003,West,298,336,171.86,51214.28,6,11,1,88.69,0,0
ORD00330,20240925,PRD014,SUP002,WH005,North,327,304,744.13,243330.51,16,19,1,92.43,0,0
ORD00331,20240527,PRD008,SUP004,WH004,East,211,214,911.77,192383.47,10,19,1,98.6,0,0
ORD00332,20250312,PRD029,SUP010,WH001,East,125,122,482.28,60285.0,13,12,0,97.54,0,0
ORD00333,20240713,PRD003,SUP009,WH002,North,221,210,813.66,179818.86,8,19,1,94.76,0,0
ORD00334,20240502,PRD007,SUP003,WH002,International,169,173,541.8,91564.2,17,13,0,97.69,0,0
ORD00335,20250615,PRD028,SUP006,WH003,South,486,495,897.68,436272.48,7,9,1,98.18,0,0
ORD00336,20241204,PRD019,SUP007,WH004,International,138,132,429.55,59277.9,24,3,0,95.45,0,0
ORD00337,20240803,PRD004,SUP003,WH005,International,356,393,509.2,181275.2,5,18,1,90.59,0,0
ORD00338,20250228,PRD025,SUP001,WH001,International,157,136,1052.26,165204.82,8,5,0,84.56,0,0
ORD00339,20250510,PRD016,SUP002,WH001,International,320,280,928.82,297222.4,1,17,1,85.71,0,0
ORD00340,20230904,PRD013,SUP010,WH003,South,456,523,99.17,45221.52,2,6,1,87.19,1,0
ORD00341,20230603,PRD020,SUP007,WH003,West,87,93,732.91,63763.17,4,6,1,93.55,0,0
ORD00342,20250923,PRD019,SUP007,WH005,North,472,515,429.55,202747.6,1,7,1,91.65,0,0
ORD00343,20241127,PRD005,SUP001,WH005,International,271,279,283.03,76701.13,21,17,0,97.13,0,0
ORD00344,20251228,PRD023,SUP010,WH006,International,61,60,278.71,17001.31,10,13,1,98.33,0,0
ORD00345,20251206,PRD005,SUP007,WH005,North,267,277,283.03,75569.01,3,10,1,96.39,1,0
ORD00346,20251005,PRD020,SUP010,WH003,North,230,202,732.91,168569.3,2,13,1,86.14,0,1
ORD00347,20230404,PRD024,SUP006,WH004,West,48,52,484.39,23250.72,7,13,1,92.31,0,0
ORD00348,20250815,PRD004,SUP006,WH003,East,257,260,509.2,130864.4,2,11,1,98.85,0,0
ORD00349,20251008,PRD002,SUP007,WH003,West,386,439,297.65,114892.9,6,16,1,87.93,0,0
ORD00350,20240328,PRD026,SUP007,WH001,East,297,309,477.78,141900.66,8,16,1,96.12,0,0
ORD00351,20250630,PRD013,SUP001,WH005,South,263,236,99.17,26081.71,3,15,1,88.56,0,0
ORD00352,20230806,PRD030,SUP010,WH002,West,125,124,594.75,74343.75,21,3,0,99.19,0,0
ORD00353,20240418,PRD016,SUP005,WH005,South,444,385,928.82,412396.08,19,11,0,84.68,0,1
ORD00354,20240307,PRD022,SUP008,WH006,North,206,221,267.44,55092.64,9,10,1,93.21,0,0
ORD00355,20231207,PRD002,SUP008,WH004,West,223,223,297.65,66375.95,1,5,1,100.0,0,0
ORD00356,20240704,PRD019,SUP003,WH004,North,101,97,429.55,43384.55,8,5,0,95.88,0,0
ORD00357,20231223,PRD017,SUP003,WH005,International,41,47,1040.45,42658.45,6,4,0,87.23,0,0
ORD00358,20230123,PRD005,SUP007,WH005,North,102,115,283.03,28869.06,23,6,0,88.7,0,0
ORD00359,20240605,PRD025,SUP004,WH003,International,241,274,1052.26,253594.66,2,11,1,87.96,0,0
ORD00360,20250312,PRD018,SUP006,WH002,East,140,128,764.64,107049.6,23,17,0,90.62,0,0
ORD00361,20250131,PRD028,SUP009,WH003,International,327,349,897.68,293541.36,14,19,1,93.7,0,0
ORD00362,20240317,PRD023,SUP010,WH001,East,232,263,278.71,64660.72,1,13,1,88.21,0,0
ORD00363,20250207,PRD021,SUP002,WH001,International,22,22,200.27,4405.94,7,3,0,100.0,0,0
ORD00364,20251012,PRD018,SUP002,WH004,International,335,306,764.64,256154.4,11,8,0,90.52,0,0
ORD00365,20240530,PRD008,SUP006,WH004,South,30,33,911.77,27353.1,16,16,1,90.91,0,0
ORD00366,20251105,PRD027,SUP003,WH002,South,454,506,171.86,78024.44,24,7,0,89.72,0,0
ORD00367,20250302,PRD015,SUP001,WH004,North,23,24,846.96,19480.08,2,5,1,95.83,0,0
ORD00368,20231202,PRD013,SUP002,WH006,South,354,332,99.17,35106.18,18,3,0,93.37,0,0
ORD00369,20230915,PRD013,SUP007,WH001,East,336,305,99.17,33321.12,19,6,0,89.84,0,0
ORD00370,20240511,PRD016,SUP004,WH002,South,116,120,928.82,107743.12,10,18,1,96.67,0,1
ORD00371,20250614,PRD022,SUP002,WH001,North,415,413,267.44,110987.6,4,8,1,99.52,0,0
ORD00372,20230609,PRD020,SUP008,WH005,West,137,144,732.91,100408.67,24,7,0,95.14,0,0
ORD00373,20250501,PRD013,SUP004,WH005,East,41,36,99.17,4065.97,3,9,1,86.11,0,0
ORD00374,20241120,PRD020,SUP004,WH002,West,178,159,732.91,130457.98,13,12,0,88.05,0,0
ORD00375,20240115,PRD002,SUP002,WH003,East,297,285,297.65,88402.05,6,3,0,95.79,0,0
ORD00376,20250814,PRD003,SUP001,WH006,North,435,404,813.66,353942.1,10,16,1,92.33,0,0
ORD00377,20241121,PRD015,SUP001,WH006,South,445,461,846.96,376897.2,8,6,0,96.53,0,0
ORD00378,20251202,PRD023,SUP003,WH004,West,487,468,278.71,135731.77,10,17,1,95.94,0,1
ORD00379,20231012,PRD019,SUP006,WH002,West,90,95,429.55,38659.5,2,8,1,94.74,0,0
ORD00380,20240201,PRD013,SUP007,WH006,South,497,537,99.17,49287.49,20,12,0,92.55,0,0
ORD00381,20230112,PRD005,SUP009,WH004,North,191,173,283.03,54058.73,15,17,1,89.6,0,0
ORD00382,20240513,PRD026,SUP005,WH001,South,367,413,477.78,175345.26,1,10,1,88.86,0,0
ORD00383,20250123,PRD022,SUP009,WH003,International,199,216,267.44,53220.56,11,15,1,92.13,0,0
ORD00384,20230204,PRD006,SUP008,WH004,International,264,274,242.61,64049.04,24,18,0,96.35,0,0
ORD00385,20241227,PRD014,SUP001,WH005,International,350,393,744.13,260445.5,1,11,1,89.06,0,0
ORD00386,20250428,PRD004,SUP003,WH005,West,483,449,509.2,245943.6,22,17,0,92.43,0,0
ORD00387,20230331,PRD022,SUP008,WH001,West,308,301,267.44,82371.52,16,10,0,97.67,1,0
ORD00388,20250214,PRD019,SUP009,WH002,North,396,347,429.55,170101.8,12,19,1,85.88,0,0
ORD00389,20240827,PRD023,SUP004,WH004,East,175,173,278.71,48774.25,12,6,0,98.84,0,0
ORD00390,20250827,PRD007,SUP006,WH001,South,474,475,541.8,256813.2,19,11,0,99.79,0,0
ORD00391,20251018,PRD004,SUP004,WH005,East,265,274,509.2,134938.0,13,10,0,96.72,0,0
ORD00392,20240222,PRD002,SUP009,WH005,West,432,375,297.65,128584.8,8,11,1,84.8,0,0
ORD00393,20230425,PRD027,SUP002,WH005,South,207,178,171.86,35575.02,2,6,1,83.71,0,0
ORD00394,20240908,PRD007,SUP006,WH003,West,222,217,541.8,120279.6,19,10,0,97.7,0,0
ORD00395,20250405,PRD003,SUP003,WH003,North,54,49,813.66,43937.64,14,19,1,89.8,0,0
ORD00396,20240217,PRD015,SUP010,WH005,South,311,335,846.96,263404.56,23,8,0,92.84,0,0
ORD00397,20241229,PRD001,SUP004,WH006,West,380,399,769.12,292265.6,1,12,1,95.24,0,0
ORD00398,20251017,PRD002,SUP002,WH002,International,369,350,297.65,109832.85,9,4,0,94.57,1,0
ORD00399,20250130,PRD010,SUP008,WH003,International,22,19,127.14,2797.08,19,14,0,84.21,0,0
ORD00400,20241106,PRD016,SUP010,WH004,West,61,55,928.82,56658.02,14,7,0,89.09,0,0
ORD00401,20240401,PRD025,SUP008,WH003,East,274,290,1052.26,288319.24,4,18,1,94.48,0,0
ORD00402,20250708,PRD028,SUP001,WH004,North,450,516,897.68,403956.0,2,7,1,87.21,0,0
ORD00403,20230711,PRD015,SUP010,WH003,North,334,317,846.96,282884.64,10,3,0,94.64,0,0
ORD00404,20250108,PRD024,SUP006,WH005,West,52,57,484.39,25188.28,15,12,0,91.23,0,0
ORD00405,20250904,PRD015,SUP001,WH004,North,16,18,846.96,13551.36,1,4,1,88.89,0,0
ORD00406,20251005,PRD031,SUP006,WH002,South,239,207,187.65,44848.35,11,18,1,84.54,0,0
ORD00407,20230406,PRD014,SUP007,WH003,North,53,60,744.13,39438.89,16,11,0,88.33,0,0
ORD00408,20241024,PRD022,SUP002,WH003,International,181,179,267.44,48406.64,13,9,0,98.88,0,0
ORD00409,20230206,PRD014,SUP009,WH005,West,111,126,744.13,82598.43,8,15,1,88.1,0,0
ORD00410,20231006,PRD006,SUP008,WH004,South,232,235,242.61,56285.52,9,6,0,98.72,0,0
ORD00411,20230805,PRD014,SUP009,WH006,North,77,71,744.13,57298.01,15,9,0,91.55,0,0
ORD00412,20250516,PRD017,SUP010,WH005,International,131,150,1040.45,136298.95,5,12,1,87.33,0,0
ORD00413,20250522,PRD018,SUP004,WH004,East,86,79,764.64,65759.04,21,14,0,91.14,0,0
ORD00414,20230303,PRD020,SUP004,WH003,North,309,344,732.91,226469.19,21,4,0,89.83,0,0
ORD00415,20240818,PRD019,SUP008,WH003,International,472,426,429.55,202747.6,22,7,0,89.2,0,0
ORD00416,20241229,PRD030,SUP001,WH003,International,305,321,594.75,181398.75,20,17,0,95.02,1,0
ORD00417,20240201,PRD017,SUP008,WH003,International,214,208,1040.45,222656.3,18,13,0,97.12,0,0
ORD00418,20241129,PRD016,SUP007,WH001,International,436,498,928.82,404965.52,2,4,1,87.55,0,0
ORD00419,20251108,PRD008,SUP007,WH003,East,327,296,911.77,298148.79,22,17,0,89.53,0,0
ORD00420,20230626,PRD007,SUP009,WH003,West,180,175,541.8,97524.0,5,7,1,97.14,0,0
ORD00421,20240131,PRD020,SUP010,WH006,International,227,237,732.91,166370.57,20,18,0,95.78,0,0
ORD00422,20240320,PRD032,SUP007,WH006,West,412,471,717.71,295696.52,16,10,0,87.47,1,0
ORD00423,20230317,PRD028,SUP002,WH004,East,314,296,897.68,281871.52,16,9,0,93.92,0,0
ORD00424,20230922,PRD012,SUP001,WH003,East,202,196,877.03,177160.06,22,5,0,96.94,0,0
ORD00425,20240330,PRD009,SUP001,WH003,South,342,338,411.6,140767.2,4,10,1,98.82,0,0
ORD00426,20241218,PRD027,SUP007,WH004,South,162,150,171.86,27841.32,20,7,0,92.0,1,0
ORD00427,20250104,PRD014,SUP005,WH003,International,477,522,744.13,354950.01,22,16,0,91.38,1,0
ORD00428,20250430,PRD020,SUP004,WH003,West,50,44,732.91,36645.5,11,4,0,86.36,0,0
ORD00429,20230524,PRD001,SUP005,WH005,East,32,34,769.12,24611.84,20,12,0,94.12,0,0
ORD00430,20250603,PRD031,SUP010,WH001,North,195,197,187.65,36591.75,16,19,1,98.98,1,0
ORD00431,20251228,PRD010,SUP010,WH004,South,225,208,127.14,28606.5,23,8,0,91.83,0,0
ORD00432,20240131,PRD031,SUP006,WH005,South,52,52,187.65,9757.8,12,19,1,100.0,0,0
ORD00433,20251114,PRD017,SUP010,WH006,North,370,407,1040.45,384966.5,6,19,1,90.91,0,1
ORD00434,20250805,PRD017,SUP006,WH002,West,122,120,1040.45,126934.9,16,18,1,98.33,0,0
ORD00435,20250609,PRD017,SUP001,WH002,West,240,213,1040.45,249708.0,19,4,0,87.32,0,0
ORD00436,20240722,PRD004,SUP002,WH006,West,433,373,509.2,220483.6,11,7,0,83.91,0,0
ORD00437,20251128,PRD017,SUP003,WH001,International,423,458,1040.45,440110.35,12,14,1,92.36,1,0
ORD00438,20230419,PRD018,SUP004,WH002,International,427,405,764.64,326501.28,4,3,0,94.57,0,0
ORD00439,20251201,PRD020,SUP006,WH001,North,119,134,732.91,87216.29,13,7,0,88.81,0,0
ORD00440,20250723,PRD023,SUP009,WH002,East,147,152,278.71,40970.37,2,10,1,96.71,0,0
ORD00441,20240202,PRD002,SUP002,WH002,North,114,112,297.65,33932.1,19,12,0,98.21,0,0
ORD00442,20240925,PRD008,SUP008,WH005,East,325,331,911.77,296325.25,11,5,0,98.19,0,0
ORD00443,20250102,PRD013,SUP009,WH002,North,394,389,99.17,39072.98,1,8,1,98.71,0,0
ORD00444,20230823,PRD023,SUP002,WH006,International,149,167,278.71,41527.79,9,15,1,89.22,0,0
ORD00445,20241019,PRD025,SUP009,WH001,West,439,433,1052.26,461942.14,10,10,1,98.61,0,0
ORD00446,20250120,PRD030,SUP007,WH003,South,264,233,594.75,157014.0,3,7,1,86.7,0,0
ORD00447,20240810,PRD022,SUP009,WH003,North,358,368,267.44,95743.52,8,8,1,97.28,0,0
ORD00448,20251029,PRD020,SUP006,WH003,North,84,87,732.91,61564.44,16,4,0,96.55,0,0
ORD00449,20250811,PRD022,SUP002,WH001,South,242,261,267.44,64720.48,4,9,1,92.72,0,0
ORD00450,20240506,PRD015,SUP008,WH001,North,410,463,846.96,347253.6,11,18,1,88.55,0,0
ORD00451,20250701,PRD020,SUP010,WH003,West,221,217,732.91,161973.11,8,12,1,98.16,0,0
ORD00452,20230619,PRD023,SUP009,WH006,South,67,64,278.71,18673.57,7,12,1,95.31,0,0
ORD00453,20250803,PRD009,SUP008,WH002,South,47,47,411.6,19345.2,20,4,0,100.0,0,0
ORD00454,20250305,PRD003,SUP002,WH003,West,271,304,813.66,220501.86,15,10,0,89.14,0,0
ORD00455,20240925,PRD003,SUP008,WH004,West,455,521,813.66,370215.3,23,4,0,87.33,0,0
ORD00456,20230129,PRD002,SUP003,WH001,South,221,252,297.65,65780.65,8,4,0,87.7,0,0
ORD00457,20231205,PRD001,SUP003,WH004,West,467,429,769.12,359179.04,10,15,1,91.14,0,1
ORD00458,20240514,PRD014,SUP009,WH004,West,147,147,744.13,109387.11,19,6,0,100.0,0,0
ORD00459,20240525,PRD017,SUP009,WH001,West,488,453,1040.45,507739.6,5,9,1,92.27,0,0
ORD00460,20230805,PRD013,SUP009,WH003,South,291,279,99.17,28858.47,3,16,1,95.7,0,0
ORD00461,20251229,PRD019,SUP004,WH006,North,67,58,429.55,28779.85,7,7,1,84.48,0,0
ORD00462,20240320,PRD030,SUP007,WH005,East,282,253,594.75,167719.5,6,3,0,88.54,0,0
ORD00463,20250525,PRD023,SUP008,WH004,South,62,60,278.71,17280.02,17,3,0,96.67,0,0
ORD00464,20230616,PRD015,SUP005,WH003,East,215,206,846.96,182096.4,10,8,0,95.63,0,0
ORD00465,20230401,PRD027,SUP001,WH005,West,14,13,171.86,2406.04,21,18,0,92.31,0,1
ORD00466,20241214,PRD025,SUP009,WH004,West,332,305,1052.26,349350.32,20,14,0,91.15,1,0
ORD00467,20230208,PRD014,SUP006,WH003,North,116,125,744.13,86319.08,15,3,0,92.8,0,0
ORD00468,20230622,PRD002,SUP003,WH004,West,252,236,297.65,75007.8,2,14,1,93.22,0,0
ORD00469,20241014,PRD007,SUP003,WH003,East,157,167,541.8,85062.6,1,4,1,94.01,0,0
ORD00470,20250123,PRD017,SUP010,WH006,South,188,181,1040.45,195604.6,12,12,1,96.13,0,0
ORD00471,20251217,PRD018,SUP001,WH002,South,183,200,764.64,139929.12,13,12,0,91.5,1,0
ORD00472,20240420,PRD032,SUP008,WH002,North,472,425,717.71,338759.12,12,8,0,88.94,0,0
ORD00473,20240331,PRD006,SUP002,WH001,East,332,298,242.61,80546.52,12,4,0,88.59,0,0
ORD00474,20250408,PRD027,SUP001,WH005,West,396,417,171.86,68056.56,7,18,1,94.96,0,0
ORD00475,20250613,PRD032,SUP007,WH004,International,416,468,717.71,298567.36,7,7,1,88.89,0,0
ORD00476,20251021,PRD021,SUP009,WH004,North,402,359,200.27,80508.54,6,8,1,88.02,0,0
ORD00477,20240122,PRD008,SUP006,WH003,North,148,129,911.77,134941.96,13,3,0,85.27,0,0
ORD00478,20231214,PRD028,SUP008,WH005,International,184,208,897.68,165173.12,21,6,0,88.46,1,0
ORD00479,20230709,PRD027,SUP008,WH004,South,262,232,171.86,45027.32,9,19,1,87.07,0,0
ORD00480,20240519,PRD002,SUP009,WH005,South,442,409,297.65,131561.3,16,15,0,91.93,1,0
ORD00481,20250403,PRD001,SUP007,WH005,South,259,292,769.12,199202.08,2,14,1,88.7,0,0
ORD00482,20250717,PRD016,SUP009,WH002,International,437,477,928.82,405894.34,11,15,1,91.61,0,0
ORD00483,20250722,PRD007,SUP009,WH004,West,378,360,541.8,204800.4,3,18,1,95.0,0,0
ORD00484,20230514,PRD022,SUP001,WH004,West,498,566,267.44,133185.12,9,13,1,87.99,0,0
ORD00485,20230227,PRD024,SUP006,WH001,East,406,414,484.39,196662.34,12,3,0,98.07,0,0
ORD00486,20241115,PRD011,SUP008,WH005,East,145,126,1017.76,147575.2,2,6,1,84.92,0,0
ORD00487,20241102,PRD031,SUP010,WH003,South,456,484,187.65,85568.4,19,11,0,94.21,0,0
ORD00488,20230622,PRD015,SUP009,WH002,International,31,31,846.96,26255.76,6,5,0,100.0,0,0
ORD00489,20250325,PRD013,SUP004,WH001,North,47,48,99.17,4660.99,23,10,0,97.92,0,0
ORD00490,20230321,PRD030,SUP002,WH002,West,36,41,594.75,21411.0,18,11,0,87.8,0,0
ORD00491,20250604,PRD024,SUP009,WH003,International,291,261,484.39,140957.49,13,7,0,88.51,0,1
ORD00492,20230722,PRD002,SUP009,WH001,East,288,302,297.65,85723.2,14,7,0,95.36,0,0
ORD00493,20250202,PRD014,SUP008,WH002,West,129,127,744.13,95992.77,8,7,0,98.43,0,0
ORD00494,20230216,PRD024,SUP003,WH003,West,262,244,484.39,126910.18,9,18,1,92.62,0,0
ORD00495,20241017,PRD006,SUP005,WH006,International,368,389,242.61,89280.48,13,7,0,94.6,0,0
ORD00496,20240415,PRD009,SUP002,WH001,East,488,513,411.6,200860.8,17,7,0,95.13,0,1
ORD00497,20250828,PRD028,SUP003,WH003,International,486,538,897.68,436272.48,6,14,1,90.33,0,0
ORD00498,20251101,PRD032,SUP001,WH001,North,74,82,717.71,53110.54,20,9,0,90.24,0,0
ORD00499,20250105,PRD007,SUP004,WH004,West,83,85,541.8,44969.4,10,5,0,97.65,0,1
ORD00500,20250222,PRD018,SUP005,WH004,International,312,296,764.64,238567.68,11,10,0,94.59,0,0
ORD00501,20250825,PRD032,SUP002,WH002,International,326,329,717.71,233973.46,10,7,0,99.09,1,0
ORD00502,20231224,PRD024,SUP003,WH005,North,183,175,484.39,88643.37,21,8,0,95.43,0,0
ORD00503,20250829,PRD009,SUP006,WH006,International,397,370,411.6,163405.2,6,8,1,92.7,0,0
ORD00504,20241029,PRD023,SUP006,WH005,West,424,431,278.71,118173.04,6,8,1,98.38,0,0
ORD00505,20240108,PRD004,SUP007,WH003,South,269,282,509.2,136974.8,15,13,0,95.39,0,0
ORD00506,20251028,PRD009,SUP009,WH001,South,294,302,411.6,121010.4,7,15,1,97.35,0,0
ORD00507,20241106,PRD004,SUP004,WH004,East,82,93,509.2,41754.4,12,16,1,88.17,0,0
ORD00508,20230331,PRD012,SUP005,WH005,North,88,83,877.03,77178.64,20,19,0,93.98,0,0
ORD00509,20241128,PRD004,SUP002,WH004,East,53,51,509.2,26987.6,9,3,0,96.08,0,0
ORD00510,20240623,PRD025,SUP006,WH006,South,242,254,1052.26,254646.92,1,12,1,95.28,0,0
ORD00511,20250101,PRD030,SUP004,WH003,North,12,12,594.75,7137.0,24,4,0,100.0,0,0
ORD00512,20250518,PRD024,SUP005,WH006,International,452,384,484.39,218944.28,16,15,0,82.29,0,0
ORD00513,20230210,PRD020,SUP007,WH006,International,88,83,732.91,64496.08,18,19,1,93.98,0,0
ORD00514,20250109,PRD014,SUP006,WH003,West,386,357,744.13,287234.18,23,5,0,91.88,0,0
ORD00515,20240516,PRD024,SUP008,WH001,South,190,209,484.39,92034.1,7,6,0,90.91,0,0
ORD00516,20250816,PRD031,SUP006,WH006,International,148,164,187.65,27772.2,18,8,0,90.24,0,0
